molecule_chembl_id,canonical_smiles,standard_value
CHEMBL3659918,COCCN1CCN(c2ccc3ncnc(Nc4cc(C(=O)Nc5cc(C(C)(C)C)on5)ccc4C)c3n2)CC1,35.0
CHEMBL3659919,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1Nc1ncnc2ccc(N3CCN(CC4CCN(C)CC4)CC3)nc12,12.0
CHEMBL3659920,COc1ccc(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(N5CCN(C)CC5)nc34)c2)cc1C(F)(F)F,57.0
CHEMBL3659921,COCCN1CCN(c2ccc3ncnc(Nc4cc(C(=O)Nc5ccc(OC)c(C(F)(F)F)c5)ccc4C)c3n2)CC1,140.0
CHEMBL3659922,COc1ccc(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(N5CCN(CC6CCN(C)CC6)CC5)nc34)c2)cc1C(F)(F)F,26.0
CHEMBL3659923,COc1ccc(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(N(C)C)nc34)c2)cc1C(F)(F)F,44.0
CHEMBL3659924,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1Nc1ncnc2ccc(N(C)C)nc12,9.0
CHEMBL3659925,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(N5CCN(C)CC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,225.0
CHEMBL3659926,COCCN1CCN(c2ccc3ncnc(Nc4cc(C(=O)Nc5cc(C(C)(C)C)cc(NS(C)(=O)=O)c5OC)ccc4C)c3n2)CC1,476.0
CHEMBL3659927,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(N(C)C5CCOC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,24.0
CHEMBL3659928,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(NC5CCOC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,30.0
CHEMBL3659929,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(N5CC[C@@H](F)C5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,25.0
CHEMBL3659930,CCN1CCN(c2ccc3ncnc(Nc4cc(C(=O)Nc5cc(C(C)(C)C)cc(NS(C)(=O)=O)c5OC)ccc4C)c3n2)CC1,508.0
CHEMBL3659931,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(N5CCOCC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,50.0
CHEMBL3659932,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(N5CCN(CCN6CCOCC6)CC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,638.0
CHEMBL3659933,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(N5CCC(N6CCOCC6)C5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,1457.0
CHEMBL3659934,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(C5=CCNCC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,101.0
CHEMBL3659935,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(C)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,431.0
CHEMBL3659936,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(C5=CCN(C(C)C)CC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,295.0
CHEMBL3659937,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(C5=CCN(C)CC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,344.0
CHEMBL3659938,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(C5CCNCC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,70.0
CHEMBL3659939,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(C5CCN(C)CC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,151.0
CHEMBL3659940,CCN1CCC(c2ccc3ncnc(Nc4cc(C(=O)Nc5cc(C(C)(C)C)cc(NS(C)(=O)=O)c5OC)ccc4C)c3n2)CC1,185.0
CHEMBL3659941,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(C5CCN(C(C)C)CC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,257.0
CHEMBL3659942,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(C5CCN(CC6CC6)CC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,288.0
CHEMBL3659943,COCCN1CCC(c2ccc3ncnc(Nc4cc(C(=O)Nc5cc(C(C)(C)C)cc(NS(C)(=O)=O)c5OC)ccc4C)c3n2)CC1,443.0
CHEMBL3659944,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(CC5CCNCC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,170.0
CHEMBL3659945,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(C5=CCNC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,282.0
CHEMBL3659946,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(C5CCNC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,151.0
CHEMBL3659947,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(C5CCN(C)C5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,286.0
CHEMBL3659948,COCCN1CCC(c2ccc3ncnc(Nc4cc(C(=O)Nc5cc(C(C)(C)C)cc(NS(C)(=O)=O)c5OC)ccc4C)c3n2)C1,315.0
CHEMBL3659949,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(C5CCCNC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,229.0
CHEMBL3659950,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(CC5CNCCOC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,213.0
CHEMBL3659951,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(CC5CCN(C)CC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,364.0
CHEMBL3659952,CCN1CCC(Cc2ccc3ncnc(Nc4cc(C(=O)Nc5cc(C(C)(C)C)cc(NS(C)(=O)=O)c5OC)ccc4C)c3n2)CC1,530.0
CHEMBL3659953,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(CC5CCN(C(C)C)CC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,553.0
CHEMBL3659954,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(CC5CCN(CC6CC6)CC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,504.0
CHEMBL3659955,CCCN1CCC(Cc2ccc3ncnc(Nc4cc(C(=O)Nc5cc(C(C)(C)C)cc(NS(C)(=O)=O)c5OC)ccc4C)c3n2)CC1,583.0
CHEMBL3659956,COCCN1CCC(Cc2ccc3ncnc(Nc4cc(C(=O)Nc5cc(C(C)(C)C)cc(NS(C)(=O)=O)c5OC)ccc4C)c3n2)CC1,496.0
CHEMBL3659957,CCOCCN1CCC(Cc2ccc3ncnc(Nc4cc(C(=O)Nc5cc(C(C)(C)C)cc(NS(C)(=O)=O)c5OC)ccc4C)c3n2)CC1,479.0
CHEMBL3659958,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1Nc1ncnc2ccc(C3=CCNCC3)nc12,23.0
CHEMBL3659959,COCCN1CCN(c2ccc3ncnc(Sc4cc(C(=O)Nc5cccc(C(C)(C)C#N)c5)ccc4C)c3n2)CC1,261.0
CHEMBL3659960,COCCN1CCN(c2ccc3ncnc(Sc4cc(C(=O)Nc5cc(N6CCN(C)CC6)cc(C(F)(F)F)c5)ccc4C)c3n2)CC1,190.0
CHEMBL3659961,COCCN1CCN(c2ccc3ncnc(Sc4cc(C(=O)Nc5cc(C(C)(C)C)on5)ccc4C)c3n2)CC1,269.0
CHEMBL3659962,COCCN1CCN(c2ccc3ncnc(Sc4cc(C(=O)Nc5cc(C(C)(C)C)cc(NS(C)(=O)=O)c5OC)ccc4C)c3n2)CC1,1617.0
CHEMBL3659963,Cc1ccc(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1Nc1ncnc2ccc(N3CCOCC3)nc12,4.0
CHEMBL3659964,Cc1ccc(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1Nc1ncnc2ccc(N3CCN(C)CC3)nc12,8.0
CHEMBL3659965,COCCN1CCN(c2ccc3ncnc(Nc4cc(NC(=O)c5cccc(C(C)(C)C#N)c5)ccc4C)c3n2)CC1,18.0
CHEMBL3659966,Cc1ccc(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1Nc1ncnc2ccc(N3CC[C@H](F)C3)nc12,11.0
CHEMBL3659967,Cc1ccc(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1Nc1ncnc2ccc(N[C@H]3CCOC3)nc12,5.0
CHEMBL3689901,COc1ccc(NC(=O)c2ccc(C)c(Nc3ncnc4c(N)nc(N5CCN(C)CC5)nc34)c2)cc1C(F)(F)F,26.0
CHEMBL3689902,Cc1ccc(C(=O)Nc2cc(Br)cc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCN(C)CC3)nc12,9.0
CHEMBL3639887,Cc1ccc(C(=O)Nc2ccc(C(F)(F)F)cc2)cc1Nc1ncnc2c(N)nc(N3CCCN(C)CC3)nc12,9.0
CHEMBL3689903,Cc1ccc(C(=O)Nc2ccc(C(F)(F)F)cc2)cc1Nc1ncnc2c(N)nc(N3CCNCC3)nc12,7.0
CHEMBL3689904,Cc1ccc(C(=O)Nc2ccc(C(F)(F)F)cc2)cc1Nc1ncnc2c(N)nc(N3CCN(C)CC3)nc12,5.0
CHEMBL3689905,Cc1ccc(C(=O)Nc2ccc(C(F)(F)F)cc2)cc1Nc1ncnc2c(N)nc(NCCN(C)C)nc12,68.0
CHEMBL3689906,Cc1ccc(C(=O)Nc2ccc(C(F)(F)F)cc2)cc1Nc1ncnc2c(N)nc(N3CCN(C4CCN(C)CC4)CC3)nc12,3.0
CHEMBL3689907,Cc1ccc(C(=O)Nc2ccc(C(F)(F)F)cc2)cc1Nc1ncnc2c(N)nc(N3CCN(CC4CCN(C)CC4)CC3)nc12,2.0
CHEMBL3689908,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1Nc1ncnc2c(N)nc(N3CCN(C)CC3)nc12,3.0
CHEMBL3689909,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1Nc1ncnc2c(N)nc(N3CCN(C4CCN(C)CC4)CC3)nc12,1.0
CHEMBL3689910,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1Nc1ncnc2c(N)nc(N3CCCN(C)CC3)nc12,1.0
CHEMBL3689911,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)n[nH]2)cc1Nc1ncnc2c(N)nc(N3CCN(C4CCN(C)CC4)CC3)nc12,2.0
CHEMBL3689912,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)n[nH]2)cc1Nc1ncnc2c(N)nc(N3CCN(CC4CCN(C)CC4)CC3)nc12,4.0
CHEMBL3689913,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)n[nH]2)cc1Nc1ncnc2c(N)nc(N3CCCN(C)CC3)nc12,3.0
CHEMBL3689914,COc1ccc(NC(=O)c2ccc(C)c(Nc3ncnc4c(N)nc(N5CCN(C6CCN(C)CC6)CC5)nc34)c2)cc1C(F)(F)F,1.0
CHEMBL3689915,COc1ccc(NC(=O)c2ccc(C)c(Nc3ncnc4c(N)nc(N5CCN(CC6CCN(C)CC6)CC5)nc34)c2)cc1C(F)(F)F,1.0
CHEMBL3689916,COc1ccc(NC(=O)c2ccc(C)c(Nc3ncnc4c(N)nc(N5CCCN(C)CC5)nc34)c2)cc1C(F)(F)F,1.0
CHEMBL3689917,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)n[nH]2)cc1Nc1ncnc2c(N)nc(N3CCN(C)CC3)nc12,3.0
CHEMBL3689918,CN1CCN(c2nc(N)c3ncnc(Nc4cccc(C(=O)Nc5cccc(C(F)(F)F)c5)c4)c3n2)CC1,57.0
CHEMBL3689919,CN1CCCN(c2nc(N)c3ncnc(Nc4cccc(C(=O)Nc5cccc(C(F)(F)F)c5)c4)c3n2)CC1,50.0
CHEMBL3689920,CN1CCC(N2CCN(c3nc(N)c4ncnc(Nc5cccc(C(=O)Nc6cccc(C(F)(F)F)c6)c5)c4n3)CC2)CC1,22.0
CHEMBL3689921,CN1CCC(CN2CCN(c3nc(N)c4ncnc(Nc5cccc(C(=O)Nc6cccc(C(F)(F)F)c6)c5)c4n3)CC2)CC1,13.0
CHEMBL3689922,CN1CCN(c2nc(N)c3ncnc(Nc4cc(C(=O)Nc5cccc(C(F)(F)F)c5)ccc4Cl)c3n2)CC1,14.0
CHEMBL3689923,CN1CCCN(c2nc(N)c3ncnc(Nc4cc(C(=O)Nc5cccc(C(F)(F)F)c5)ccc4Cl)c3n2)CC1,9.0
CHEMBL3689924,CN1CCC(N2CCN(c3nc(N)c4ncnc(Nc5cc(C(=O)Nc6cccc(C(F)(F)F)c6)ccc5Cl)c4n3)CC2)CC1,3.0
CHEMBL3689925,CN1CCN(c2nc(N)c3ncnc(Nc4cc(C(=O)Nc5cccc(C(F)(F)F)c5)ccc4Br)c3n2)CC1,70.0
CHEMBL3689926,CN1CCCN(c2nc(N)c3ncnc(Nc4cc(C(=O)Nc5cccc(C(F)(F)F)c5)ccc4Br)c3n2)CC1,83.0
CHEMBL3689927,CN1CCC(N2CCN(c3nc(N)c4ncnc(Nc5cc(C(=O)Nc6cccc(C(F)(F)F)c6)ccc5Br)c4n3)CC2)CC1,13.0
CHEMBL3689928,CN1CCC(CN2CCN(c3nc(N)c4ncnc(Nc5cc(C(=O)Nc6cccc(C(F)(F)F)c6)ccc5Br)c4n3)CC2)CC1,15.0
CHEMBL3689929,COc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCN(C)CC3)nc12,35.0
CHEMBL3689930,COc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCCN(C)CC3)nc12,58.0
CHEMBL3689931,COc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCN(C4CCN(C)CC4)CC3)nc12,14.0
CHEMBL3689932,COc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCN(CC4CCN(C)CC4)CC3)nc12,12.0
CHEMBL3689933,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)n[nH]2)cc1Nc1ncnc2c(N)nc(N3CCN4CCCC4C3)nc12,2.0
CHEMBL3689934,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)n[nH]2)cc1Nc1ncnc2c(N)nc(N3C[C@@H](C)N[C@@H](C)C3)nc12,2.0
CHEMBL3689935,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)n[nH]2)cc1Nc1ncnc2c(N)nc(N3C[C@H]4C[C@@H]3CN4C)nc12,4.0
CHEMBL3689936,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)n[nH]2)cc1Nc1ncnc2c(N)nc(N3CCN(CC(C)C)CC3)nc12,4.0
CHEMBL3689937,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)n[nH]2)cc1Nc1ncnc2c(N)nc(N3CCN(CC4CCCO4)CC3)nc12,6.0
CHEMBL3689938,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)n[nH]2)cc1Nc1ncnc2c(N)nc(N3CCN(C4CCCC4)CC3)nc12,5.0
CHEMBL3689939,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)n[nH]2)cc1Nc1ncnc2c(N)nc(N3CCN(CC4CCCN(C)C4)CC3)nc12,3.0
CHEMBL3689940,COCCN1CCN(c2nc(N)c3ncnc(Nc4cc(C(=O)Nc5cc(C(C)(C)C)n[nH]5)ccc4C)c3n2)CC1,5.0
CHEMBL3689941,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)n[nH]2)cc1Nc1ncnc2c(N)nc(N3CCN(C4CC4)CC3)nc12,9.0
CHEMBL3689942,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)n[nH]2)cc1Nc1ncnc2c(N)nc(N3CCN4CCCCC4C3)nc12,4.0
CHEMBL3689943,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)n[nH]2)cc1Nc1ncnc2c(N)nc(N3CCC(N4CCN(C)CC4)CC3)nc12,55.0
CHEMBL3689944,COc1ccc(C(C)(C)C)cc1NC(=O)c1ccc(C)c(Nc2ncnc3c(N)nc(N4CCN(C)CC4)nc23)c1,21.0
CHEMBL3694011,COc1cc(NC(=O)c2ccc(C)c(Nc3ncnc4c(N)nc(N5CCN(C)CC5)nc34)c2)cc(C(F)(F)F)c1,5.0
CHEMBL3694012,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCN(C)CC3)nc12,1.0
CHEMBL3694013,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCN(C4CCN(C)CC4)CC3)nc12,1.0
CHEMBL3694014,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCN(C4CCCC4)CC3)nc12,1.0
CHEMBL3694015,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCCN(C4CC4)CC3)nc12,1.0
CHEMBL3694016,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCCNCC3)nc12,1.0
CHEMBL3694017,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCCN(c4ccncc4)CC3)nc12,1.0
CHEMBL3694018,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCN(CC4CCN(C)CC4)CC3)nc12,1.0
CHEMBL3694019,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CC(C)NC(C)C3)nc12,2.0
CHEMBL3694020,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCCN(c4ncccn4)CC3)nc12,1.0
CHEMBL3694021,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCN(C(C)C)CC3)nc12,1.0
CHEMBL3694022,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3C[C@H]4C[C@@H]3CN4C)nc12,1.0
CHEMBL3694023,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCNCC3)nc12,1.0
CHEMBL3694024,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCCN(c4ccccn4)CC3)nc12,3.0
CHEMBL3694025,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCCN(C)CC3)nc12,1.0
CHEMBL3694026,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)n[nH]2)cc1Nc1ncnc2c(N)nc(N3C[C@@H]4C[C@H]3CN4)nc12,2.0
CHEMBL3694027,Cc1ccc(C(=O)Nc2cc(N(C)CCN(C)C)cc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCCOCC3)nc12,3.0
CHEMBL3694028,Cc1ccc(C(=O)Nc2ccc(C#N)c(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCN(C)CC3)nc12,7.0
CHEMBL3694029,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)nn2C)cc1Nc1ncnc2c(N)nc(N3CCN(C)CC3)nc12,12.0
CHEMBL3694030,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1Nc1ncnc2c(N)nc(N3CCN(C)CC3)nc12,2.0
CHEMBL3694031,Cc1ccc(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCN(C)CC3)nc12,3.0
CHEMBL3694032,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4ncnc5c(N)nc(N6CCN(C)CC6)nc45)c3)cc(C(F)(F)F)c2)cn1,54.0
CHEMBL3694033,Cc1ccc(C(=O)Nc2cc(N(C)CCN(C)C)cc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCOCC3)nc12,1.0
CHEMBL3694034,CCN1CCN(c2cc(NC(=O)c3ccc(C)c(Nc4ncnc5c(N)nc(N6CCOCC6)nc45)c3)cc(C(F)(F)F)c2)CC1,2.0
CHEMBL3694035,Cc1ccc(C(=O)Nc2cc(N(C)CCN(C)C)cc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N(C)C)nc12,8.0
CHEMBL3694036,CCN1CCN(c2cc(NC(=O)c3ccc(C)c(Nc4ncnc5c(N)nc(N(C)C)nc45)c3)cc(C(F)(F)F)c2)CC1,19.0
CHEMBL3694037,Cc1ccc(C(=O)Nc2cccc(C(C)(C)C)c2)cc1Nc1ncnc2c(N)nc(N3CCN(C)CC3)nc12,2.0
CHEMBL3694038,CCN1CCN(c2cc(NC(=O)c3ccc(C)c(Nc4ncnc5c(N)nc(N6CCCOCC6)nc45)c3)cc(C(F)(F)F)c2)CC1,3.0
CHEMBL3694039,CN1CCN(c2nc(N)c3ncnc(Nc4ccc(F)c(C(=O)Nc5cc(C(C)(C)C)n[nH]5)c4)c3n2)CC1,676.0
CHEMBL3694040,CC(C)CN1CCN(c2nc(N)c3ncnc(Nc4ccc(F)c(C(=O)Nc5cc(C(C)(C)C)n[nH]5)c4)c3n2)CC1,2203.0
CHEMBL3694041,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)nn2C)cc1Nc1ncnc2c(N)nc(N3CCN(CC(C)C)CC3)nc12,11.0
CHEMBL3694042,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)nn2C)cc1Nc1ncnc2c(N)nc(N3CCN4CCCC4C3)nc12,7.0
CHEMBL3694043,Cc1ccc(C(=O)Nc2cc(N(C)CCN(C)C)cc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CC[C@H](F)C3)nc12,4.0
CHEMBL3694044,CCN1CCN(c2cc(NC(=O)c3ccc(C)c(Nc4ncnc5c(N)nc(N6CCCC6)nc45)c3)cc(C(F)(F)F)c2)CC1,9.0
CHEMBL3694045,CCN1CCN(c2cc(NC(=O)c3ccc(C)c(Nc4ncnc5c(N)nc(N6CC[C@H](F)C6)nc45)c3)cc(C(F)(F)F)c2)CC1,10.0
CHEMBL3694046,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCN(C)CC3)nc12,26.0
CHEMBL3694047,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCCN(C)CC3)nc12,41.0
CHEMBL3694048,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(NN3CCN(C)CC3)nc12,50.0
CHEMBL3694049,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(NCc3ccncc3)nc12,81.0
CHEMBL3694050,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(NCc3cccnc3)nc12,50.0
CHEMBL3694051,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(NCc3ccccn3)nc12,96.0
CHEMBL3694052,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N(C)C)nc12,15.0
CHEMBL3694053,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCN(C4CCN(C)CC4)CC3)nc12,2.0
CHEMBL3694054,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCN(C4CCCC4)CC3)nc12,24.0
CHEMBL3694055,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCCN(C4CC4)CC3)nc12,25.0
CHEMBL3694056,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCCNCC3)nc12,20.0
CHEMBL3694057,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCCN(c4ccncc4)CC3)nc12,7.0
CHEMBL3694058,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3C[C@H](C)NC[C@H]3C)nc12,7.0
CHEMBL3694059,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCN(CC4CCN(C)CC4)CC3)nc12,4.0
CHEMBL3694060,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CC(C)NC(C)C3)nc12,40.0
CHEMBL3639929,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCCN(c4ncccn4)CC3)nc12,45.0
CHEMBL3694061,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCN(C(C)C)CC3)nc12,13.0
CHEMBL3694062,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CC4CC3CN4C)nc12,9.0
CHEMBL3694063,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCNCC3)nc12,9.0
CHEMBL3694064,COc1ccc(NC(=O)c2ccc(C)c(Nc3ncnc4cnc(N5CCN(C)CC5)nc34)c2)cc1C(F)(F)F,2.0
CHEMBL3694065,COc1ccc(NC(=O)c2ccc(C)c(Nc3ncnc4cnc(N5CCOCC5)nc34)c2)cc1C(F)(F)F,1.0
CHEMBL3694066,Cc1ccc(C(=O)NCc2cccc(C(C)(C)C)c2)cc1Nc1ncnc2cnc(N(C)CCN(C)C)nc12,118.0
CHEMBL3694067,COCCN(C)c1ncc2ncnc(Nc3cc(C(=O)Nc4ccc(OC)c(C(F)(F)F)c4)ccc3Cl)c2n1,2.0
CHEMBL3694068,COc1ccc(NC(=O)c2ccc(Cl)c(Nc3ncnc4cnc(N(C)CCN(C)C)nc34)c2)cc1C(F)(F)F,2.0
CHEMBL3694069,COc1ccc(NC(=O)c2ccc(Cl)c(Nc3ncnc4cnc(N5CCCCCC5)nc34)c2)cc1C(F)(F)F,7.0
CHEMBL3694070,COc1ccc(NC(=O)c2ccc(Cl)c(Nc3ncnc4cnc(N5CCCN(C)CC5)nc34)c2)cc1C(F)(F)F,1.0
CHEMBL3694071,COc1ccc(NC(=O)c2ccc(Cl)c(Nc3ncnc4cnc(N(C)CCN5CCCC5)nc34)c2)cc1C(F)(F)F,3.0
CHEMBL3694072,COc1ccc(NC(=O)c2ccc(Cl)c(Nc3ncnc4cnc(N5CCN(C)CC5)nc34)c2)cc1C(F)(F)F,7.0
